Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00      870     0.00     0.00  std::tuple_element<1ul, std::tuple<TankDrawable*, std::default_delete<TankDrawable> > >::type& std::get<1ul, TankDrawable*, std::default_delete<TankDrawable> >(std::tuple<TankDrawable*, std::default_delete<TankDrawable> >&)
  0.00      0.00     0.00      870     0.00     0.00  std::remove_reference<std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >&>::type&& std::move<std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >&>(std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >&)
  0.00      0.00     0.00      828     0.00     0.00  std::default_delete<Menu>&& std::forward<std::default_delete<Menu> >(std::remove_reference<std::default_delete<Menu> >::type&)
  0.00      0.00     0.00      810     0.00     0.00  bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  0.00      0.00     0.00      759     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const
  0.00      0.00     0.00      750     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_propagate_on_copy_assign()
  0.00      0.00     0.00      750     0.00     0.00  std::vector<int, std::allocator<int> >::capacity() const
  0.00      0.00     0.00      750     0.00     0.00  std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      734     0.00     0.00  std::vector<ActorInfo, std::allocator<ActorInfo> >::begin()
  0.00      0.00     0.00      722     0.00     0.00  std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&)
  0.00      0.00     0.00      701     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.00     0.00      697     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++()
  0.00      0.00     0.00      697     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const
  0.00      0.00     0.00      683     0.00     0.00  std::vector<ActorInfo, std::allocator<ActorInfo> >::end()
  0.00      0.00     0.00      642     0.00     0.00  void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00      642     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00      642     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00      642     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00      642     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>&)
  0.00      0.00     0.00      604     0.00     0.00  int* std::__miter_base<int*>(int*)
  0.00      0.00     0.00      588     0.00     0.00  void std::fill<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  0.00      0.00     0.00      588     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<int*, int>(int*, int*, int const&)
  0.00      0.00     0.00      580     0.00     0.00  drawAmmo(float, float, unsigned int, bool, int)
  0.00      0.00     0.00      538     0.00     0.00  MapData::~MapData()
  0.00      0.00     0.00      537     0.00     0.00  MapData::MapData(MapData const&)
  0.00      0.00     0.00      496     0.00     0.00  std::move_iterator<std::pair<int, int>*>::base() const
  0.00      0.00     0.00      472     0.00     0.00  drawIcon(float, float, unsigned int, bool, int)
  0.00      0.00     0.00      466     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&)
  0.00      0.00     0.00      422     0.00     0.00  int& std::forward<int&>(std::remove_reference<int&>::type&)
  0.00      0.00     0.00      414     0.00     0.00  std::_Head_base<0ul, Menu*, false>::_M_head(std::_Head_base<0ul, Menu*, false>&)
  0.00      0.00     0.00      414     0.00     0.00  std::_Tuple_impl<0ul, Menu*, std::default_delete<Menu> >::_M_head(std::_Tuple_impl<0ul, Menu*, std::default_delete<Menu> >&)
  0.00      0.00     0.00      414     0.00     0.00  std::__uniq_ptr_impl<Menu, std::default_delete<Menu> >::_M_ptr()
  0.00      0.00     0.00      414     0.00     0.00  Menu*& std::__get_helper<0ul, Menu*, std::default_delete<Menu> >(std::_Tuple_impl<0ul, Menu*, std::default_delete<Menu> >&)
  0.00      0.00     0.00      414     0.00     0.00  std::tuple_element<0ul, std::tuple<Menu*, std::default_delete<Menu> > >::type& std::get<0ul, Menu*, std::default_delete<Menu> >(std::tuple<Menu*, std::default_delete<Menu> >&)
  0.00      0.00     0.00      394     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.00     0.00      390     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator[](unsigned long)
  0.00      0.00     0.00      382     0.00     0.00  std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::base() const
  0.00      0.00     0.00      381     0.00     0.00  __gnu_cxx::__normal_iterator<ActorInfo const*, std::vector<ActorInfo, std::allocator<ActorInfo> > >::__normal_iterator(ActorInfo const* const&)
  0.00      0.00     0.00      339     0.00     0.00  std::_Vector_base<ActorInfo, std::allocator<ActorInfo> >::_M_get_Tp_allocator()
  0.00      0.00     0.00      330     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_range_check(unsigned long) const
  0.00      0.00     0.00      330     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::at(unsigned long)
  0.00      0.00     0.00      320     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const
  0.00      0.00     0.00      306     0.00     0.00  __gnu_cxx::new_allocator<ActorInfo>::~new_allocator()
  0.00      0.00     0.00      306     0.00     0.00  std::allocator<ActorInfo>::~allocator()
  0.00      0.00     0.00      304     0.00     0.00  __gnu_cxx::new_allocator<ActorInfo>::new_allocator(__gnu_cxx::new_allocator<ActorInfo> const&)
  0.00      0.00     0.00      304     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const
  0.00      0.00     0.00      304     0.00     0.00  std::allocator<ActorInfo>::allocator(std::allocator<ActorInfo> const&)
  0.00      0.00     0.00      300     0.00     0.00  std::_Vector_base<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_get_Tp_allocator()
  0.00      0.00     0.00      292     0.00     0.00  PositionData::~PositionData()
  0.00      0.00     0.00      286     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::unique_ptr<Drawable, std::default_delete<Drawable> >*>(std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> >*)
  0.00      0.00     0.00      286     0.00     0.00  void std::_Destroy<std::unique_ptr<Drawable, std::default_delete<Drawable> >*>(std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> >*)
  0.00      0.00     0.00      286     0.00     0.00  void std::_Destroy<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> > >(std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > >&)
  0.00      0.00     0.00      280     0.00     0.00  PositionData::PositionData(PositionData const&)
  0.00      0.00     0.00      277     0.00     0.00  std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_erase_at_end(std::unique_ptr<Drawable, std::default_delete<Drawable> >*)
  0.00      0.00     0.00      277     0.00     0.00  std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::clear()
  0.00      0.00     0.00      276     0.00     0.00  Crate::draw(int, int)
  0.00      0.00     0.00      276     0.00     0.00  __gnu_cxx::__normal_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> > const*, std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > > >::__normal_iterator(std::unique_ptr<Drawable, std::default_delete<Drawable> > const* const&)
  0.00      0.00     0.00      276     0.00     0.00  __gnu_cxx::__normal_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> > const*, std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > > >::base() const
  0.00      0.00     0.00      263     0.00     0.00  GameField::updateMap()
  0.00      0.00     0.00      251     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&)
  0.00      0.00     0.00      250     0.00     0.00  MapData::operator=(MapData const&)
  0.00      0.00     0.00      248     0.00     0.00  bool std::operator==<std::pair<int, int>*>(std::move_iterator<std::pair<int, int>*> const&, std::move_iterator<std::pair<int, int>*> const&)
  0.00      0.00     0.00      248     0.00     0.00  bool std::operator!=<std::pair<int, int>*>(std::move_iterator<std::pair<int, int>*> const&, std::move_iterator<std::pair<int, int>*> const&)
  0.00      0.00     0.00      245     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&)
  0.00      0.00     0.00      236     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator()
  0.00      0.00     0.00      233     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end()
  0.00      0.00     0.00      233     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin()
  0.00      0.00     0.00      230     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const
  0.00      0.00     0.00      228     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.00     0.00      226     0.00     0.00  __gnu_cxx::__normal_iterator<Drawable**, std::vector<Drawable*, std::allocator<Drawable*> > >::base() const
  0.00      0.00     0.00      222     0.00     0.00  std::_Head_base<0ul, Projectile*, false>::_M_head(std::_Head_base<0ul, Projectile*, false>&)
  0.00      0.00     0.00      222     0.00     0.00  std::_Tuple_impl<0ul, Projectile*, std::default_delete<Projectile> >::_M_head(std::_Tuple_impl<0ul, Projectile*, std::default_delete<Projectile> >&)
  0.00      0.00     0.00      222     0.00     0.00  std::__uniq_ptr_impl<Projectile, std::default_delete<Projectile> >::_M_ptr()
  0.00      0.00     0.00      222     0.00     0.00  Projectile*& std::__get_helper<0ul, Projectile*, std::default_delete<Projectile> >(std::_Tuple_impl<0ul, Projectile*, std::default_delete<Projectile> >&)
  0.00      0.00     0.00      222     0.00     0.00  std::tuple_element<0ul, std::tuple<Projectile*, std::default_delete<Projectile> > >::type& std::get<0ul, Projectile*, std::default_delete<Projectile> >(std::tuple<Projectile*, std::default_delete<Projectile> >&)
  0.00      0.00     0.00      220     0.00     0.00  std::move_iterator<int*>::base() const
  0.00      0.00     0.00      220     0.00     0.00  std::vector<int, std::allocator<int> >::max_size() const
  0.00      0.00     0.00      220     0.00     0.00  std::move_iterator<int*>::move_iterator(int*)
  0.00      0.00     0.00      220     0.00     0.00  std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&)
  0.00      0.00     0.00      220     0.00     0.00  decltype (__miter_base(({parm#1}.base)())) std::__miter_base<int*>(std::move_iterator<int*>)
  0.00      0.00     0.00      220     0.00     0.00  std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int, std::move_iterator<int*> >(int*)
